,kilometers,model_group,model_name,offer_id,price,text,url,zip_code
889,2013,minis,Ford-Ka,1570,20 € ,"Einwandfreier Zustand, voll funktionsfähig.Radio Code ist natürlich vorhanden!",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:3/Ford-Fiesta/k0l9280,70188
890,2009,minis,Ford-Ka,1572,13 €,Verkaufe eine original Ford Wasserpumpe für Fiesta oder EscortEt: EPW 985 5005197Fiesta...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:3/Ford-Fiesta/k0l9280,70192
891,216.500 km,minis,Ford-Ka,1578,380 €,Hat ein paar Macken aber er läuft!,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70469
892,2000,minis,Ford-Ka,1579,60 € ,Biete hier meine kaum genutzte K&N Luftfiltermatte an.Ist für jeden 1l Ecoboost Motor...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70569
893,178.000 km,minis,Ford-Ka,1580,3.990 € ,"Hallo,Biete hier mein geliebten Ford Fiesta St 150.Auto ist in einer top Verfassung.Es ist ein...",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70199
894,2005,minis,Ford-Ka,1581, Zu verschenken,Vom Fiesta Bj 2005 . Zu verschenken.,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70599
895,87.000 km,minis,Ford-Ka,1582,6.079 €,Fahrzeug wurde nahezu ausschließlich nur auf Mittel- bis Langstrecken bewegt. Zur Arbeit gelange...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70184
896,2011,minis,Ford-Ka,1583,7.899 €,Zum Verkauf kommt der Ford Fiesta Titanium meiner Frau. Der Wagen wird aufgrund Jobwechsel nicht...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70190
897,35.900 km,minis,Ford-Ka,1584,1.299 €,"8 Fach bereift auf Stahlfelgen zwei neue Wintrerräder (Sommerreifen 4,5-5mm)Neue Kupplung sowie...",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70439
898,2013,minis,Ford-Ka,1585,8.199 € ,Zum Verkauf kommt der Ford Fiesta Titanium meiner Frau. Der Wagen wird aufgrund Jobwechsel nicht...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70178
899,125.000 km,minis,Ford-Ka,1586,3 €,Ich verkaufe:VW New Beetle von BuragoMaßstab 1:24.Farbe gelb.Baujahr 1998.Hat nur in der...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70469
900,2004,minis,Ford-Ka,1587,30 €,Ist alles Neu,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70437
901,35.900 km,minis,Ford-Ka,1588,4.390 €,*    2.  H A...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70329
902,2013,minis,Ford-Ka,1589,20 € ,"Einwandfreier Zustand, voll funktionsfähig.Radio Code ist natürlich vorhanden!",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70188
903,2009,minis,Ford-Ka,1591,13 €,Verkaufe eine original Ford Wasserpumpe für Fiesta oder EscortEt: EPW 985 5005197Fiesta...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:4/Ford-Fiesta/k0l9280,70192
904,216.500 km,minis,Ford-Ka,1597,380 €,Hat ein paar Macken aber er läuft!,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70469
905,2000,minis,Ford-Ka,1598,60 € ,Biete hier meine kaum genutzte K&N Luftfiltermatte an.Ist für jeden 1l Ecoboost Motor...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70569
906,178.000 km,minis,Ford-Ka,1599,3.990 € ,"Hallo,Biete hier mein geliebten Ford Fiesta St 150.Auto ist in einer top Verfassung.Es ist ein...",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70199
907,2005,minis,Ford-Ka,1600, Zu verschenken,Vom Fiesta Bj 2005 . Zu verschenken.,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70599
908,87.000 km,mittelklassse,Mercedes-Benz-C-Klasse,1601,6.079 €,Fahrzeug wurde nahezu ausschließlich nur auf Mittel- bis Langstrecken bewegt. Zur Arbeit gelange...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70184
909,2011,mittelklassse,Mercedes-Benz-C-Klasse,1602,7.899 €,Zum Verkauf kommt der Ford Fiesta Titanium meiner Frau. Der Wagen wird aufgrund Jobwechsel nicht...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70190
910,35.900 km,mittelklassse,Mercedes-Benz-C-Klasse,1603,1.299 €,"8 Fach bereift auf Stahlfelgen zwei neue Wintrerräder (Sommerreifen 4,5-5mm)Neue Kupplung sowie...",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70439
911,2013,mittelklassse,Mercedes-Benz-C-Klasse,1604,8.199 € ,Zum Verkauf kommt der Ford Fiesta Titanium meiner Frau. Der Wagen wird aufgrund Jobwechsel nicht...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70178
912,125.000 km,mittelklassse,Mercedes-Benz-C-Klasse,1605,3 €,Ich verkaufe:VW New Beetle von BuragoMaßstab 1:24.Farbe gelb.Baujahr 1998.Hat nur in der...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70469
913,2004,mittelklassse,Mercedes-Benz-C-Klasse,1606,30 €,Ist alles Neu,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70437
914,35.900 km,mittelklassse,Mercedes-Benz-C-Klasse,1607,4.390 €,*    2.  H A...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70329
915,2013,mittelklassse,Mercedes-Benz-C-Klasse,1608,20 € ,"Einwandfreier Zustand, voll funktionsfähig.Radio Code ist natürlich vorhanden!",https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70188
916,2009,mittelklassse,Mercedes-Benz-C-Klasse,1610,13 €,Verkaufe eine original Ford Wasserpumpe für Fiesta oder EscortEt: EPW 985 5005197Fiesta...,https://www.ebay-kleinanzeigen.de/s-stuttgart/anzeige:angebote/seite:5/Ford-Fiesta/k0l9280,70192
917,51.100 km,mittelklassse,Mercedes-Benz-C-Klasse,1616,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
918,2016,mittelklassse,Mercedes-Benz-C-Klasse,1617,4.975 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
919,61.500 km,mittelklassse,Mercedes-Benz-C-Klasse,1618,790 €,Ich biete hier einen Ford Fiesta 1.3 benziner an.Das Auto befindet sich in einem seh guten...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
920,2009,mittelklassse,Mercedes-Benz-C-Klasse,1619,8.950 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
921,114.000 km,mittelklassse,Mercedes-Benz-C-Klasse,1620,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
922,2005,mittelklassse,Mercedes-Benz-C-Klasse,1621,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
923,18.500 km,mittelklassse,Mercedes-Benz-C-Klasse,1622,10.895 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
924,2015,mittelklassse,Mercedes-Benz-C-Klasse,1623,7.770 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
925,24.100 km,mittelklassse,Mercedes-Benz-C-Klasse,1624,10.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne + hinten,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
926,2015,mittelklassse,Mercedes-Benz-C-Klasse,1625,11.480 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
927,77.750 km,mittelklassse,Mercedes-Benz-C-Klasse,1626,8.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Lederlenkrad, Servolenkung,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
928,2015,mittelklassse,Mercedes-Benz-C-Klasse,1627,9.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
929,2016,mittelklassse,Mercedes-Benz-C-Klasse,1629,10.390 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
930,24.350 km,mittelklassse,Mercedes-Benz-C-Klasse,1630,14.390 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
931,2015,mittelklassse,Mercedes-Benz-C-Klasse,1631,12.850 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
932,17.700 km,mittelklassse,Mercedes-Benz-C-Klasse,1632,8.350 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
933,2015,mittelklassse,Mercedes-Benz-C-Klasse,1633,11.490 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:1/Ford-Fiesta/k0l3770,7747
934,51.100 km,mittelklassse,Mercedes-Benz-C-Klasse,1635,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
935,2016,mittelklassse,Mercedes-Benz-C-Klasse,1636,4.975 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
936,61.500 km,mittelklassse,Mercedes-Benz-C-Klasse,1637,790 €,Ich biete hier einen Ford Fiesta 1.3 benziner an.Das Auto befindet sich in einem seh guten...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
937,2009,mittelklassse,Mercedes-Benz-C-Klasse,1638,8.950 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
938,114.000 km,mittelklassse,Mercedes-Benz-C-Klasse,1639,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
939,2005,mittelklassse,Mercedes-Benz-C-Klasse,1640,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
940,18.500 km,mittelklassse,BMW-3er,1641,10.895 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
941,2015,mittelklassse,BMW-3er,1642,7.770 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
942,24.100 km,mittelklassse,BMW-3er,1643,10.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne + hinten,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
943,2015,mittelklassse,BMW-3er,1644,11.480 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
944,77.750 km,mittelklassse,BMW-3er,1645,8.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Lederlenkrad, Servolenkung,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
945,2015,mittelklassse,BMW-3er,1646,9.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
946,2016,mittelklassse,BMW-3er,1648,10.390 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
947,24.350 km,mittelklassse,BMW-3er,1649,14.390 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
948,2015,mittelklassse,BMW-3er,1650,12.850 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
949,17.700 km,mittelklassse,BMW-3er,1651,8.350 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
950,2015,mittelklassse,BMW-3er,1652,11.490 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:2/Ford-Fiesta/k0l3770,7747
951,51.100 km,mittelklassse,BMW-3er,1654,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
952,2016,mittelklassse,BMW-3er,1655,4.975 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
953,61.500 km,mittelklassse,BMW-3er,1656,790 €,Ich biete hier einen Ford Fiesta 1.3 benziner an.Das Auto befindet sich in einem seh guten...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
954,2009,mittelklassse,BMW-3er,1657,8.950 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
955,114.000 km,mittelklassse,BMW-3er,1658,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
956,2005,mittelklassse,BMW-3er,1659,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
957,18.500 km,mittelklassse,BMW-3er,1660,10.895 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
958,2015,mittelklassse,BMW-3er,1661,7.770 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
959,24.100 km,mittelklassse,BMW-3er,1662,10.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne + hinten,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
960,2015,mittelklassse,BMW-3er,1663,11.480 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
961,77.750 km,mittelklassse,BMW-3er,1664,8.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Lederlenkrad, Servolenkung,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
962,2015,mittelklassse,BMW-3er,1665,9.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
963,2016,mittelklassse,BMW-3er,1667,10.390 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
964,24.350 km,mittelklassse,BMW-3er,1668,14.390 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
965,2015,mittelklassse,BMW-3er,1669,12.850 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
966,17.700 km,mittelklassse,BMW-3er,1670,8.350 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
967,2015,mittelklassse,BMW-3er,1671,11.490 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:3/Ford-Fiesta/k0l3770,7747
968,51.100 km,mittelklassse,BMW-3er,1673,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
969,2016,mittelklassse,BMW-3er,1674,4.975 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Servolenkung, 5 Sitzplätze,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
970,61.500 km,mittelklassse,BMW-3er,1675,790 €,Ich biete hier einen Ford Fiesta 1.3 benziner an.Das Auto befindet sich in einem seh guten...,https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
971,2009,mittelklassse,BMW-3er,1676,8.950 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
972,114.000 km,mittelklassse,BMW-3er,1677,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
973,2005,mittelklassse,BMW-3er,1678,9.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
974,18.500 km,mittelklassse,BMW-3er,1679,10.895 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
975,2015,mittelklassse,BMW-3er,1680,7.770 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
976,24.100 km,mittelklassse,VW-Passat,1681,10.450 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne + hinten,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
977,2015,mittelklassse,VW-Passat,1682,11.480 €,"Innenausstattung:Stoff, Schwarz, Becherhalter, Laderaumabdeckung, Mittelarmlehne - vorne,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
978,77.750 km,mittelklassse,VW-Passat,1683,8.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Lederlenkrad, Servolenkung,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
979,2015,mittelklassse,VW-Passat,1684,9.990 €,"Innenausstattung:Stoff, Grau, Becherhalter, Laderaumabdeckung, Multifunktions-Leder​lenkrad,...",https://www.ebay-kleinanzeigen.de/s-jena/anzeige:angebote/seite:4/Ford-Fiesta/k0l3770,7747
